open,high,low,close,volume,rsi_7,rsi_14,cci_7,cci_14,sma_50,ema_50,sma_100,ema_100,macd,bollinger,truerange,atr_7,atr_14,year,month,day,weekday,target
195.039993,195.179993,191.850006,192.580002,50389300,44.27839060001069,53.70870311654628,-109.38988033714575,-47.81698325501224,186.53880008,186.517413108934,175.52990023,177.46340819471345,2.3118686396199166,192.63150025,3.759995000000004,2.8435107897354324,2.861393897052416,2023,8,2,2,bearish
190.330002,191.559998,189.229996,191.240005,45679300,69.44393808575506,67.43491321411788,49.56774352362435,64.55769465496273,179.45160058000002,182.64577195337355,181.57890055,180.15164109123623,3.496254147236812,187.1584991,2.3300020000000075,2.3537673690565355,2.6074215016702595,2023,12,1,4,bearish
173.050003,173.669998,171.449997,173.440002,43816600,34.435919646045576,42.01154155045297,-80.74731611787956,-120.25547469258872,177.3402008,177.63702473881767,182.38510071,177.27319390728545,-0.7950070149408361,175.3885017,2.2200009999999963,3.044650360365895,3.1909430614411054,2023,10,24,1,bearish
27.25,27.25,26.987499,27.0075,54281600,34.38198391848944,36.63768160985639,-0.4053340531724679,-65.28818816652742,28.89485,28.53908362177841,28.50994998,28.916934565726866,-0.6244544154569667,28.32450005,0.2625010000000003,0.5471374137914059,0.5824723600496444,2015,12,24,3,bearish
133.990005,137.339996,133.509995,136.690002,124486200,81.65275415624201,73.5979535392931,135.7483132898932,166.082539483432,120.05660002,121.72720075790706,118.48979973,115.50901544664131,3.7944964198778166,125.9080006,5.369995000000017,3.501796533013616,3.312413193427509,2020,12,28,0,bearish
28.41,28.48,28.0275,28.129999,119526000,50.23626311867546,50.98832953729652,-10.93766500560071,50.67436074373431,27.82264996,27.61446224430923,26.39147501,26.49139338230139,0.0625604374768649,28.095000150000004,0.4525000000000005,0.5204459393863518,0.57493797595717,2014,12,30,1,bearish
42.75,42.962502,42.619999,42.77,65920800,39.94388398150116,48.11829642229577,-62.86711625940775,-62.89245658849395,42.435100160000005,42.3297323755037,40.98202515,41.061318474492246,0.1761147873992214,43.0056253,0.3425030000000006,0.5596992062867066,0.6016420912316702,2017,12,28,3,bearish
32.7425,33.2425,32.674999,33.017502,235600800,76.38351576736125,64.51255145499127,140.62439262299077,214.91640277019889,31.96100002,31.76121890440864,31.82319997,31.342096470054656,0.0714349985360698,31.57375015,0.8375010000000032,0.5573536504438955,0.5256205028713778,2015,7,20,0,bearish
28.4475,28.692499,28.424999,28.477501,110395600,59.81266683124487,55.28960969287592,152.5768864835473,106.02837620188645,27.74839998,27.593419927710496,26.346375030000004,26.458288794978124,0.0668135932325952,28.1268752,0.2675000000000018,0.5317702626174103,0.5843562818000293,2014,12,29,0,bearish
23.370001,23.3925,23.115,23.127501,114876400,21.05349383300264,25.896055014056746,-59.62208188360395,-61.643348220825935,25.91280008,25.36054029778008,25.35630004,25.90255817917393,-0.9350637548963014,24.98287505,0.2774999999999998,0.4687342919298056,0.5074347478470226,2016,5,11,2,bearish
32.197498,32.717499,31.6525,32.605,365150000,64.92587523641235,67.55322023410312,-28.51855001368762,52.19599842347527,29.02345,29.68549032461432,28.08264998,28.28130154488861,1.1416527007982928,31.13512475,1.0649989999999967,0.6760715831741239,0.6588916724411252,2015,2,26,3,bearish
135.580002,135.990005,133.399994,133.720001,96452100,65.2636683411348,65.45132518981424,48.73414557624101,90.1219350803306,120.72839994,122.6926984358842,118.9255497,116.24542295897773,3.9795667669018258,127.2490002,2.590011000000004,3.487647636499799,3.33626502392474,2020,12,30,2,bearish
18.868214,18.993929,18.803572,18.989286,202563200,59.89009615122924,52.59874015672965,113.386873545517,35.379172089026305,18.97786438,18.944382419176417,19.21382501,18.84658235930681,-0.0682248710049577,18.95967865,0.1903570000000023,0.2612616668101603,0.2624428921338996,2014,4,22,1,bearish
142.470001,144.449997,142.029999,142.830002,74602000,33.733842878259026,39.182467250261936,-80.77751591222696,-99.3906682292232,148.11679992,146.27156724049857,140.27099983999997,142.07542000401244,-1.4193074703901516,148.64649964999998,2.5399930000000097,2.834284434366083,2.824539711398693,2021,9,29,2,bearish
128.410004,129.949997,127.43,129.929993,77034200,37.03667329471783,37.45788702074158,-55.37471614379033,-78.70794474697564,143.07599932,141.31134289957507,149.06219950000002,145.61114071749884,-4.416426615012767,137.35500005,2.5199969999999894,4.045463894098292,4.286136941136324,2022,12,30,4,bearish
73.879997,74.887497,72.852501,73.230003,187572800,45.661152747532384,44.99196896665937,47.768610789485365,-29.0164437316948,76.90659959999999,75.05843466971804,70.79312485,70.89905711787762,-1.4260448341706535,76.86212385,2.8324969999999894,3.751554987030685,3.079519941352924,2020,3,5,3,bearish
51.0,51.470001,50.924999,51.415001,74162400,64.69571164800857,62.307523642051606,88.5862618488976,102.24865537128812,48.329100180000005,49.17428232818759,48.22735012,48.18350402819549,0.7491461710624492,50.38787565,0.6324990000000028,0.6860787382717776,0.7980716106606959,2019,7,18,3,bearish
23.725,24.155001,23.702499,24.032499,194044000,47.88239469831274,54.49500770368111,-109.33064951237364,-15.136426480371854,23.318485560000003,23.17143760138843,21.576453540000003,22.06177173071164,0.3203536979527861,23.98587485,0.452501999999999,0.4264087373329102,0.40871372025089,2014,8,1,4,bearish
79.457497,79.922501,77.727501,77.852501,162301200,73.56682140106206,65.77831206489554,100.17806152410274,128.31937608019385,68.0789,70.79092209181411,72.37829973,69.64911359097383,2.684079455367538,72.466375,2.194999999999993,2.0168487016240992,2.291677231506859,2020,5,12,1,bearish
31.807501,32.009998,31.639999,31.672501,131369200,51.19589733315861,53.20993611590684,21.003473425854875,45.54394767552262,30.46119988,30.67737082681693,29.233799940000004,29.293106670874828,0.2238430521198502,31.7169998,0.3699990000000035,0.6055227113235512,0.6321743502675475,2015,3,24,1,bearish
29.674999,30.172501,29.567499,30.1325,204909200,71.30544011577727,64.19973304815082,118.32195347396194,148.34167018652323,28.08550002,28.608517068365312,29.47435003,29.14313746085579,0.3741894525678972,28.3105,0.6050019999999989,0.7147147038757078,0.6939254541344378,2015,10,29,3,bearish
174.75,175.880005,173.330002,175.839996,84914300,71.18334362423649,59.88726488928348,86.90939566612698,101.79651750160092,170.65120024,167.71167546345148,159.01180007000002,161.51151791632702,-0.1688160131558902,169.29850004999997,2.550003000000004,5.018743310829931,4.803266556979047,2022,2,2,2,bearish
191.410004,192.669998,190.240005,190.679993,46778000,59.94604647860876,65.17387697523307,1.1465472441052182,67.1604268223704,178.71560000000002,179.52443516668754,167.91460027000002,170.74288466423954,3.941697961731421,186.92899945,2.429992999999996,2.668696699182771,2.7134824908519923,2023,7,7,4,bearish
44.662498,44.779999,44.404999,44.505001,157618800,53.28722438752685,56.47608551793064,-51.23097662522437,12.10529674578343,43.14105007999999,43.31010066112697,42.89240011,42.494796737130855,0.599090263566616,44.15350025,0.375,0.7116371300090248,0.8140834884048294,2018,3,16,4,bearish
172.479996,173.850006,172.110001,173.5,55962800,71.89632312827092,67.42549771313499,121.50592129388713,160.50515304663335,160.27659978,161.3105129849843,150.41989961000002,155.90495729595574,2.8955277489035893,166.6029999,1.7400049999999965,3.3696639602546687,3.1545664012348427,2023,5,8,0,bearish
131.610001,134.410004,129.649994,131.880005,168904800,76.04076635890722,69.05069099770418,170.04840056259474,174.84298931029252,119.3241998,120.25361455448945,117.78024964,114.41224876628132,2.995821226082967,123.31649975,6.180007999999987,3.5814197769614333,3.3240299484593,2020,12,22,1,bearish
